Calendar_Year,County_Order_Number,County_Name,Jurisdiction,Function_Class,Function_Class_Description,Thru_Lane_Surface,Is_Paved,Truck_Route_Description,Is_FGTS,Is_CFGS,Total_Lane_Miles,Total_Centerline_Miles
2022,34,Thurston,5,14,Urban Principal Arterial; other,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.204,1.039
2022,34,Thurston,5,14,Urban Principal Arterial; other,APC,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,6.991,1.384
2022,34,Thurston,5,14,Urban Principal Arterial; other,BST,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,4.441,1.018
2022,34,Thurston,5,14,Urban Principal Arterial; other,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,10.075,3.734
2022,34,Thurston,5,14,Urban Principal Arterial; other,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,5.258,1.206
2022,34,Thurston,5,14,Urban Principal Arterial; other,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.73,0.211
2022,34,Thurston,5,16,Urban Minor Arterial,ACP,TRUE,Non Truck Route,FALSE,FALSE,1.26,0.63
2022,34,Thurston,5,16,Urban Minor Arterial,ACP,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,1.38,0.379
2022,34,Thurston,5,16,Urban Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,9.073,3.795
2022,34,Thurston,5,16,Urban Minor Arterial,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.58,0.29
2022,34,Thurston,5,16,Urban Minor Arterial,APC,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,1.082,0.541
2022,34,Thurston,5,16,Urban Minor Arterial,APC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.024,0.012
2022,34,Thurston,5,16,Urban Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,3.262,1.631
2022,34,Thurston,5,16,Urban Minor Arterial,BST,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,1.92,0.96
2022,34,Thurston,5,16,Urban Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,60.058,28.806
2022,34,Thurston,5,16,Urban Minor Arterial,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,5.288,3.017
2022,34,Thurston,5,16,Urban Minor Arterial,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,9.908,4.245
2022,34,Thurston,5,16,Urban Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,11.226,5.277
2022,34,Thurston,5,16,Urban Minor Arterial,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.116,0.558
2022,34,Thurston,5,16,Urban Minor Arterial,PCC,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.066,0.022
2022,34,Thurston,5,16,Urban Minor Arterial,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.022,0.011
2022,34,Thurston,5,17,Urban Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.884,1.118
2022,34,Thurston,5,17,Urban Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.518,0.736
2022,34,Thurston,5,17,Urban Major Collector,BST,TRUE,NULL,FALSE,FALSE,0.052,0.026
2022,34,Thurston,5,17,Urban Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,9.466,4.733
2022,34,Thurston,5,17,Urban Major Collector,BST,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.864,0.382
2022,34,Thurston,5,17,Urban Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,61.481,30.48
2022,34,Thurston,5,17,Urban Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.102,4.906
2022,34,Thurston,5,17,Urban Major Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.09,0.045
2022,34,Thurston,5,17,Urban Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.324,0.162
2022,34,Thurston,5,17,Urban Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,4.867,2.376
2022,34,Thurston,5,17,Urban Major Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.237,0.079
2022,34,Thurston,5,18,Urban Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.038,1.019
2022,34,Thurston,5,18,Urban Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.252,1.626
2022,34,Thurston,5,18,Urban Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.486,0.243
2022,34,Thurston,5,18,Urban Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.916,1.958
2022,34,Thurston,5,19,Urban Local Access,ACP,TRUE,NULL,FALSE,FALSE,2.54,1.27
2022,34,Thurston,5,19,Urban Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,185.999,92.835
2022,34,Thurston,5,19,Urban Local Access,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.757,1.814
2022,34,Thurston,5,19,Urban Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4.2,2.1
2022,34,Thurston,5,19,Urban Local Access,BST,TRUE,NULL,FALSE,FALSE,1.522,0.761
2022,34,Thurston,5,19,Urban Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,357.964,178.936
2022,34,Thurston,5,19,Urban Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,11.122,5.582
2022,34,Thurston,5,19,Urban Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,25.491,12.715
2022,34,Thurston,5,19,Urban Local Access,GRV,FALSE,NULL,FALSE,FALSE,0.056,0.028
2022,34,Thurston,5,19,Urban Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,2.45,1.276
2022,34,Thurston,5,19,Urban Local Access,GRV,FALSE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.256,0.128
2022,34,Thurston,5,19,Urban Local Access,HMA,TRUE,NULL,FALSE,FALSE,0.132,0.066
2022,34,Thurston,5,19,Urban Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,76.888,38.039
2022,34,Thurston,5,19,Urban Local Access,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.532,0.233
2022,34,Thurston,5,19,Urban Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.094,0.047
2022,34,Thurston,5,19,Urban Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.078,0.039
2022,35,Wahkiakum,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,15.14,7.57
2022,35,Wahkiakum,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.724,3.362
2022,35,Wahkiakum,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,16.64,8.32
2022,35,Wahkiakum,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,14.6,7.3
2022,35,Wahkiakum,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,27.506,13.753
2022,35,Wahkiakum,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,35,17.5
2022,35,Wahkiakum,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.66,0.33
2022,35,Wahkiakum,5,8,Rural Minor Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.3,0.65
2022,35,Wahkiakum,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,14.7,7.35
2022,35,Wahkiakum,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,14.412,7.206
2022,35,Wahkiakum,5,8,Rural Minor Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,9.94,4.97
2022,35,Wahkiakum,5,8,Rural Minor Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,5.896,2.948
2022,35,Wahkiakum,5,8,Rural Minor Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.46,0.23
2022,35,Wahkiakum,5,8,Rural Minor Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.66,0.33
2022,35,Wahkiakum,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,6.85,3.425
2022,35,Wahkiakum,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.21,1.105
2022,35,Wahkiakum,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,75.724,37.852
2022,35,Wahkiakum,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.302,4.651
2022,35,Wahkiakum,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.88,0.44
2022,35,Wahkiakum,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,14.092,7.046
2022,35,Wahkiakum,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,3.08,1.54
2022,36,Walla Walla,5,6,Rural Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.336,0.168
2022,36,Walla Walla,5,6,Rural Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.756,0.378
2022,36,Walla Walla,5,6,Rural Minor Arterial,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.634,1.817
2022,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.102,0.051
2022,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,7.024,3.512
2022,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,18.142,9.071
2022,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.116,0.058
2022,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,11.22,5.61
2022,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,122.874,61.437
2022,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,227.31,113.655
2022,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,3.404,1.702
2022,36,Walla Walla,5,7,Rural Major Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,7.184,3.592
2022,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.424,0.212
2022,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,9.44,4.72
2022,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,26.596,13.298
2022,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.048,0.024
2022,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,18.388,9.194
2022,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,8.948,4.474
2022,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.054,0.027
2022,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.64,0.32
2022,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4.01,2.005
2022,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,103.5,51.75
2022,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.75,6.875
2022,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,119.806,59.903
2022,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,37.348,18.674
2022,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,59.408,29.704
2022,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,17.424,8.712
2022,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,4.828,2.414
2022,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.25,0.625
2022,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.596,0.798
2022,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.692,5.846
2022,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.634,0.317
2022,36,Walla Walla,5,8,Rural Minor Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.116,0.058
2022,36,Walla Walla,5,8,Rural Minor Collector,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.834,1.917
2022,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,4.544,2.272
2022,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.32,0.16
2022,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.718,0.359
2022,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,215.904,107.952
2022,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.588,0.294
2022,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,31.438,15.719
2022,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,2.924,1.462
2022,36,Walla Walla,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,89.452,44.726
2022,36,Walla Walla,5,9,Rural Local Access,GRD,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.208,1.104
2022,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,516.144,258.072
2022,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.462,5.731
2022,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,10,5
2022,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,7.008,3.504
2022,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.082,0.466
2022,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.626,1.813
2022,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.34,0.17
2022,36,Walla Walla,5,9,Rural Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.114,0.057
2022,36,Walla Walla,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,6.494,3.247
2022,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.188,0.094
2022,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.68,0.84
2022,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.278,0.139
2022,36,Walla Walla,5,14,Urban Principal Arterial; other,BST,TRUE,Non Truck Route,FALSE,FALSE,0.254,0.127
2022,36,Walla Walla,5,14,Urban Principal Arterial; other,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.538,1.269
2022,36,Walla Walla,5,16,Urban Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.678,1.839
2022,36,Walla Walla,5,16,Urban Minor Arterial,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.116,0.058
2022,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,2.984,1.492
2022,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.028,1.514
2022,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.764,4.882
2022,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.13,0.565
2022,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,5.13,2.565
2022,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,5.658,2.829
2022,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.014,0.007
2022,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.344,0.172
2022,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.414,0.207
2022,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,8.834,4.417
2022,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.972,0.986
2022,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.856,5.928
2022,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,1.632,0.816
2022,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.536,0.268
2022,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.652,0.326
2022,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.368,0.184
2022,36,Walla Walla,5,18,Urban Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,1.65,0.825
2022,36,Walla Walla,5,18,Urban Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.5,0.25
2022,36,Walla Walla,5,18,Urban Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.272,0.136
2022,36,Walla Walla,5,18,Urban Minor Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.396,0.198
2022,36,Walla Walla,5,19,Urban Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,4.96,2.48
2022,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,70.132,35.066
2022,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.66,0.33
2022,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.294,0.647
2022,36,Walla Walla,5,19,Urban Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,1.462,0.731
2022,36,Walla Walla,5,19,Urban Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.462,0.731
2022,36,Walla Walla,5,19,Urban Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.342,1.171
2022,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,10.32,4.76
2022,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.77,3.19
2022,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4,2
2022,37,Whatcom,5,7,Rural Major Collector,APC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,4.94,2.47
2022,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,46.83,23.29
2022,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,127.57,63.69
2022,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,24.56,12.28
2022,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.08,0.04
2022,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,12.4,5.85
2022,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,26.9,12.83
2022,37,Whatcom,5,7,Rural Major Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.52,0.26
2022,37,Whatcom,5,7,Rural Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.86,3.43
2022,37,Whatcom,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,1.04,0.52
2022,37,Whatcom,5,8,Rural Minor Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.42,1.21
2022,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,220.16,110.04
2022,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,68.18,34.09
2022,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,13.08,6.54
2022,37,Whatcom,5,8,Rural Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.4,0.2
2022,37,Whatcom,5,8,Rural Minor Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,1.94,0.97
2022,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,47.68,23.92
2022,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.12,0.06
2022,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.06,0.03
2022,37,Whatcom,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,773.32,386.56
2022,37,Whatcom,5,9,Rural Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,21.86,10.93
2022,37,Whatcom,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.88,4.94
2022,37,Whatcom,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.26,0.13
2022,37,Whatcom,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,49.06,25.17
2022,37,Whatcom,5,9,Rural Local Access,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.22,0.11
2022,37,Whatcom,5,9,Rural Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,2.12,1.06
2022,37,Whatcom,5,9,Rural Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,3.5,1.75
2022,37,Whatcom,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,1.28,1.09
2022,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.7,0.35
2022,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.38,6.52
2022,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.52,0.76
2022,37,Whatcom,5,16,Urban Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,17.2,8.6
2022,37,Whatcom,5,16,Urban Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,8.48,4.24
2022,37,Whatcom,5,16,Urban Minor Arterial,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.02,0.01
2022,37,Whatcom,5,16,Urban Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,5.2,2.6
2022,37,Whatcom,5,16,Urban Minor Arterial,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.44,1.72
2022,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,13.1,6.5
2022,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.15,0.05
2022,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,15.66,7.71
2022,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,26.68,13.34
2022,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.55,6.66
2022,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.14,0.07
2022,37,Whatcom,5,17,Urban Major Collector,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.92,0.46
2022,37,Whatcom,5,17,Urban Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.82,1.91
2022,37,Whatcom,5,17,Urban Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.82,0.41
2022,37,Whatcom,5,18,Urban Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,10.1,5.05
2022,37,Whatcom,5,18,Urban Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.76,1.38
2022,37,Whatcom,5,19,Urban Local Access,ACP,TRUE,NULL,FALSE,FALSE,0.41,0.17
2022,37,Whatcom,5,19,Urban Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,103.33,51.89
2022,37,Whatcom,5,19,Urban Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,132.59,66.45
2022,37,Whatcom,5,19,Urban Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.09,0.09
